TECHIDENTNO,MTU,ULTG,UPT,GARDU INDUK,BAY,FASA,TEG,MERK,TIPE,TAHUN BUAT,"USIA
(TAHUN)",JUNE,MAY,APRIL,Parameter Pemicu (evaluasi),RENCANA TINDAK LANJUT POWER INSPECT,Target Penyelesain,AHI SETELAH EVALUASI,PENEMPATAN,HARTRANS,KOORDINAT,KATEGORI USIA,AHI TERBARU
15351529129100000024,PMS,WONOSOBO,UPT PURWOKERTO,GI 150KV GOMBONG,PHT 150kV KESUGIHAN#1,RST,150,SIEMENS,3DN1170-1FT31-N00,,8,2 - Good,2 - Good,2 - Good,,,,2 - Good,LINE,HARTRANS 2,"-7.630075068,109.5094699",Normal,2 - Good
15351529129100000034,PMS,WONOSOBO,UPT PURWOKERTO,GI 150KV GOMBONG,PHT 150kV KESUGIHAN#2,RST,150,UNINDO,S2DA,,7,2 - Good,2 - Good,2 - Good,,,,2 - Good,BUS A,HARTRANS 2,"-7.630075068,109.5094699",Normal,2 - Good
15351529129100000035,PMS,WONOSOBO,UPT PURWOKERTO,GI 150KV GOMBONG,PHT 150kV KESUGIHAN#2,RST,150,UNINDO,S2DA,,7,2 - Good,2 - Good,2 - Good,,,,2 - Good,BUS B,HARTRANS 2,"-7.630075068,109.5094699",Normal,2 - Good
15351529129100000036,PMS,WONOSOBO,UPT PURWOKERTO,GI 150KV GOMBONG,PHT 150kV KESUGIHAN#2,RST,150,UNINDO,S2DAT,,7,2 - Good,2 - Good,2 - Good,,,,2 - Good,LINE,HARTRANS 2,"-7.630075068,109.5094699",Normal,2 - Good
15351529129100000037,PMS,WONOSOBO,UPT PURWOKERTO,GI 150KV GOMBONG,PHT 150kV KEBUMEN 2,RST,150,ABB,SDF 170,,2,2 - Good,2 - Good,2 - Good,,,,2 - Good,LINE,HARTRANS 2,"-7.630075068,109.5094699",Normal,2 - Good
15316127927900000001,PMS,PURWOKERTO,UPT PURWOKERTO,GI 150KV KALIBAKAL,PHT 150kV RAWALO,RST,150,ITE,VRT 5,,51,2 - Good,2 - Good,2 - Good,,,,2 - Good,LINE,HARTRANS 2,"-7.43325578,109.2584145",Sangat Tua,2 - Good
15316127927900000002,PMS,PURWOKERTO,UPT PURWOKERTO,GI 150KV KALIBAKAL,PHT 150kV RAWALO,RST,150,MERLIN GERIN,DR,,51,2 - Good,2 - Good,2 - Good,,,,2 - Good,BUS B,HARTRANS 2,"-7.43325578,109.2584145",Sangat Tua,2 - Good
15316127927900000007,PMS,PURWOKERTO,UPT PURWOKERTO,GI 150KV KALIBAKAL,TRF#1 150/30/22kV,RST,30,MERLIN GERIN,DR 30,,51,2 - Good,2 - Good,2 - Good,,,,2 - Good,BUS A,HARTRANS 2,"-7.43325578,109.2584145",Sangat Tua,2 - Good
15316127927900000008,PMS,PURWOKERTO,UPT PURWOKERTO,GI 150KV KALIBAKAL,TRF#1 150/30/22kV,RST,30,MERLIN GERIN,DR 30,,51,2 - Good,2 - Good,2 - Good,,,,2 - Good,BUS B,HARTRANS 2,"-7.43325578,109.2584145",Sangat Tua,2 - Good
15316127927900000013,PMS,PURWOKERTO,UPT PURWOKERTO,GI 150KV KALIBAKAL,TRF#2 150/30/20kV,RST,30,MERLIN GERIN,DR 30,,51,2 - Good,2 - Good,2 - Good,,,,2 - Good,BUS A,HARTRANS 2,"-7.43325578,109.2584145",Sangat Tua,2 - Good
15316127927900000014,PMS,PURWOKERTO,UPT PURWOKERTO,GI 150KV KALIBAKAL,TRF#2 150/30/20kV,RST,30,MERLIN GERIN,DR 30,,51,2 - Good,2 - Good,2 - Good,,,,2 - Good,BUS B,HARTRANS 2,"-7.43325578,109.2584145",Sangat Tua,2 - Good
15316127927900000015,PMS,PURWOKERTO,UPT PURWOKERTO,GI 150KV KALIBAKAL,TRF#3 150/20kV,RST,150,BBC,SEF 170 MC 75,,45,2 - Good,2 - Good,2 - Good,,,,2 - Good,BUS A,HARTRANS 2,"-7.43325578,109.2584145",Sangat Tua,2 - Good
15316127927900000016,PMS,PURWOKERTO,UPT PURWOKERTO,GI 150KV KALIBAKAL,TRF#3 150/20kV,RST,150,BBC,SEF 170 MC 75,,45,2 - Good,2 - Good,2 - Good,,,,2 - Good,BUS B,HARTRANS 2,"-7.43325578,109.2584145",Sangat Tua,2 - Good
15316127927900000017,PMS,PURWOKERTO,UPT PURWOKERTO,GI 150KV KALIBAKAL,TRF#4 150/20kV,RST,150,COELME,SDC,,20,2 - Good,2 - Good,2 - Good,,,,2 - Good,BUS B,HARTRANS 2,"-7.43325578,109.2584145",Tua,2 - Good
15316127927900000018,PMS,PURWOKERTO,UPT PURWOKERTO,GI 150KV KALIBAKAL,TRF#4 150/20kV,RST,150,COELME,SDC,,20,2 - Good,2 - Good,2 - Good,,,,2 - Good,BUS A,HARTRANS 2,"-7.43325578,109.2584145",Tua,2 - Good
15316127927900000031,PMS,PURWOKERTO,UPT PURWOKERTO,GI 150KV KALIBAKAL,PHT 150kV BUMIAYU#1,RST,150,ITE,VRT 5,,51,2 - Good,2 - Good,2 - Good,,,,2 - Good,LINE,HARTRANS 2,"-7.43325578,109.2584145",Sangat Tua,2 - Good
15316127927900000032,PMS,PURWOKERTO,UPT PURWOKERTO,GI 150KV KALIBAKAL,PHT 150kV BUMIAYU#1,RST,150,MERLIN GERIN,DR,,51,2 - Good,2 - Good,2 - Good,,,,2 - Good,BUS A,HARTRANS 2,"-7.43325578,109.2584145",Sangat Tua,2 - Good
15316127927900000033,PMS,PURWOKERTO,UPT PURWOKERTO,GI 150KV KALIBAKAL,PHT 150kV BUMIAYU#1,RST,150,MERLIN GERIN,DR,,16,2 - Good,2 - Good,2 - Good,,,,2 - Good,BUS B,HARTRANS 2,"-7.43325578,109.2584145",Tua,2 - Good
15316127927900000034,PMS,PURWOKERTO,UPT PURWOKERTO,GI 150KV KALIBAKAL,PHT 150kV BUMIAYU#2,RST,150,MERLIN GERIN,DR,,51,2 - Good,2 - Good,2 - Good,,,,2 - Good,BUS A,HARTRANS 2,"-7.43325578,109.2584145",Sangat Tua,2 - Good
15316127927900000035,PMS,PURWOKERTO,UPT PURWOKERTO,GI 150KV KALIBAKAL,PHT 150kV BUMIAYU#2,RST,150,MERLIN GERIN,DR,,51,2 - Good,2 - Good,2 - Good,,,,2 - Good,BUS B,HARTRANS 2,"-7.43325578,109.2584145",Sangat Tua,2 - Good
15316127927900000036,PMS,PURWOKERTO,UPT PURWOKERTO,GI 150KV KALIBAKAL,PHT 150kV BUMIAYU#2,RST,150,ITE,VRT 5,,51,2 - Good,2 - Good,2 - Good,,,,2 - Good,LINE,HARTRANS 2,"-7.43325578,109.2584145",Sangat Tua,2 - Good
15316127927900000037,PMS,PURWOKERTO,UPT PURWOKERTO,GI 150KV KALIBAKAL,PHT 150kV PLTU CILACAP,RST,150,ITE,VRT 5,,51,2 - Good,2 - Good,2 - Good,,,,2 - Good,LINE,HARTRANS 2,"-7.43325578,109.2584145",Sangat Tua,2 - Good
15316127927900000038,PMS,PURWOKERTO,UPT PURWOKERTO,GI 150KV KALIBAKAL,PHT 150kV PLTU CILACAP,RST,150,MERLIN GERIN,DR,,51,2 - Good,2 - Good,2 - Good,,,,2 - Good,BUS B,HARTRANS 2,"-7.43325578,109.2584145",Sangat Tua,2 - Good
15316127927900000039,PMS,PURWOKERTO,UPT PURWOKERTO,GI 150KV KALIBAKAL,PHT 150kV PLTU CILACAP,RST,150,MERLIN GERIN,DR,,51,2 - Good,2 - Good,2 - Good,,,,2 - Good,BUS A,HARTRANS 2,"-7.43325578,109.2584145",Sangat Tua,2 - Good
15316127927900000040,PMS,PURWOKERTO,UPT PURWOKERTO,GI 150KV KALIBAKAL,PHT 150kV RAWALO,RST,150,MERLIN GERIN,DR,,51,2 - Good,2 - Good,2 - Good,,,,2 - Good,BUS A,HARTRANS 2,"-7.43325578,109.2584145",Sangat Tua,2 - Good
15351527927900000001,PMS,PURWOKERTO,UPT PURWOKERTO,GI 150KV KALIBAKAL,PHT 30kV KETENGER#2,RST,30,COELME,CBD-E,,8,2 - Good,2 - Good,2 - Good,,,,2 - Good,LINE,HARTRANS 2,"-7.43325578,109.2584145",Normal,2 - Good
15351527927900000002,PMS,PURWOKERTO,UPT PURWOKERTO,GI 150KV KALIBAKAL,TRF#1 150/30/22kV,RST,150,ALSTOM,S2DA,,9,2 - Good,2 - Good,2 - Good,,,,2 - Good,BUS A,HARTRANS 2,"-7.43325578,109.2584145",Normal,2 - Good
15351527927900000003,PMS,PURWOKERTO,UPT PURWOKERTO,GI 150KV KALIBAKAL,TRF#1 150/30/22kV,RST,150,ALSTOM,S2DA,,9,2 - Good,2 - Good,2 - Good,,,,2 - Good,BUS B,HARTRANS 2,"-7.43325578,109.2584145",Normal,2 - Good
15351527927900000004,PMS,PURWOKERTO,UPT PURWOKERTO,GI 150KV KALIBAKAL,TRF#2 150/30/20kV,RST,150,GE,S2DA,,7,2 - Good,2 - Good,2 - Good,,,,2 - Good,BUS A,HARTRANS 2,"-7.43325578,109.2584145",Normal,2 - Good
15351527927900000005,PMS,PURWOKERTO,UPT PURWOKERTO,GI 150KV KALIBAKAL,TRF#2 150/30/20kV,RST,150,GE,S2DA,,7,2 - Good,2 - Good,2 - Good,,,,2 - Good,BUS B,HARTRANS 2,"-7.43325578,109.2584145",Normal,2 - Good
15351527927900000021,PMS,PURWOKERTO,UPT PURWOKERTO,GI 150KV KALIBAKAL,KOPEL BUS 150kV,RST,150,ABB,SDF 170,,3,2 - Good,2 - Good,2 - Good,,,,2 - Good,BUS A,HARTRANS 2,"-7.43325578,109.2584145",Normal,2 - Good
15351527927900000022,PMS,PURWOKERTO,UPT PURWOKERTO,GI 150KV KALIBAKAL,KOPEL BUS 150kV,RST,150,ABB,SDF 170,,3,2 - Good,2 - Good,2 - Good,,,,2 - Good,BUS B,HARTRANS 2,"-7.43325578,109.2584145",Normal,2 - Good
15351527927900000041,PMS,PURWOKERTO,UPT PURWOKERTO,GI 150KV KALIBAKAL,TRF#5 150/20kV,RST,150,ABB,SGF 170,,21,2 - Good,2 - Good,2 - Good,,,,2 - Good,BUS A,HARTRANS 2,"-7.43325578,109.2584145",Sangat Tua,2 - Good
15351527927900000044,PMS,PURWOKERTO,UPT PURWOKERTO,GI 150KV KALIBAKAL,TRF#5 150/20kV,RST,150,ABB,SGF 170,,11,2 - Good,2 - Good,2 - Good,,,,2 - Good,BUS B,HARTRANS 2,"-7.43325578,109.2584145",Normal,2 - Good
15351527927900000136,PMS,PURWOKERTO,UPT PURWOKERTO,GI 150KV KALIBAKAL,PHT 30kV KETENGER#1,RST,30,COELME,CBD-E,,8,2 - Good,2 - Good,2 - Good,,,,2 - Good,LINE,HARTRANS 2,"-7.43325578,109.2584145",Normal,2 - Good
15351527927900000138,PMS,PURWOKERTO,UPT PURWOKERTO,GI 150KV KALIBAKAL,PHT 30kV KETENGER#1,RST,30,COELME,CBD,,8,2 - Good,2 - Good,2 - Good,,,,2 - Good,BUS B,HARTRANS 2,"-7.43325578,109.2584145",Normal,2 - Good
15351527927900000139,PMS,PURWOKERTO,UPT PURWOKERTO,GI 150KV KALIBAKAL,PHT 30kV KETENGER#2,RST,30,COELME,CBD,,8,2 - Good,2 - Good,2 - Good,,,,2 - Good,BUS A,HARTRANS 2,"-7.43325578,109.2584145",Normal,2 - Good
15351527927900000143,PMS,PURWOKERTO,UPT PURWOKERTO,GI 150KV KALIBAKAL,PHT 30kV KETENGER#1,RST,30,COELME,CBD,,8,2 - Good,2 - Good,2 - Good,,,,2 - Good,BUS A,HARTRANS 2,"-7.43325578,109.2584145",Normal,2 - Good
15351527927900000144,PMS,PURWOKERTO,UPT PURWOKERTO,GI 150KV KALIBAKAL,PHT 30kV KETENGER#2,RST,30,COELME,CBD,,8,2 - Good,2 - Good,2 - Good,,,,2 - Good,BUS B,HARTRANS 2,"-7.43325578,109.2584145",Normal,2 - Good
15316127427400000001,PMS,TEGAL,UPT PURWOKERTO,GI 150KV KEBASEN,KAPASITOR SC 150kV,RST,150,CEME,S2DA,,34,2 - Good,2 - Good,2 - Good,,,,2 - Good,BUS A,HARTRANS 2,"-6.911963,109.126776",Sangat Tua,2 - Good
15316127427400000002,PMS,TEGAL,UPT PURWOKERTO,GI 150KV KEBASEN,KAPASITOR SC 150kV,RST,150,CEME,S2DA,,34,2 - Good,2 - Good,2 - Good,,,,2 - Good,BUS B,HARTRANS 2,"-6.911963,109.126776",Sangat Tua,2 - Good
15316127427400000005,PMS,TEGAL,UPT PURWOKERTO,GI 150KV KEBASEN,TRF#3 150/20kV,RST,150,COELME,SDC,,22,2 - Good,2 - Good,2 - Good,,,,2 - Good,BUS A,HARTRANS 2,"-6.911963,109.126776",Sangat Tua,2 - Good
15316127427400000006,PMS,TEGAL,UPT PURWOKERTO,GI 150KV KEBASEN,TRF#3 150/20kV,RST,150,COELME,SDC,,22,2 - Good,2 - Good,2 - Good,,,,2 - Good,BUS B,HARTRANS 2,"-6.911963,109.126776",Sangat Tua,2 - Good
15316127427400000007,PMS,TEGAL,UPT PURWOKERTO,GI 150KV KEBASEN,TRF#4 150/20kV,RST,150,COELME,SDC,,26,2 - Good,2 - Good,2 - Good,,,,2 - Good,BUS A,HARTRANS 2,"-6.911963,109.126776",Sangat Tua,2 - Good
15316127427400000008,PMS,TEGAL,UPT PURWOKERTO,GI 150KV KEBASEN,TRF#4 150/20kV,RST,150,COELME,SDC,,26,2 - Good,2 - Good,2 - Good,,,,2 - Good,BUS B,HARTRANS 2,"-6.911963,109.126776",Sangat Tua,2 - Good
15316127427400000011,PMS,TEGAL,UPT PURWOKERTO,GI 150KV KEBASEN,KAPASITOR SC 150kV,RST,150,ABB,HA-31-80,,22,2 - Good,2 - Good,2 - Good,,,,2 - Good,GROUND,HARTRANS 2,"-6.911963,109.126776",Sangat Tua,2 - Good
15316127427400000032,PMS,TEGAL,UPT PURWOKERTO,GI 150KV KEBASEN,TRF#1 150/20kV,RST,150,DELLE,SH 170,,18,2 - Good,2 - Good,2 - Good,,,,2 - Good,BUS A,HARTRANS 2,"-6.911963,109.126776",Tua,2 - Good
15316127427400000033,PMS,TEGAL,UPT PURWOKERTO,GI 150KV KEBASEN,TRF#1 150/20kV,RST,150,DELLE,SH 170,,18,2 - Good,2 - Good,2 - Good,,,,2 - Good,BUS B,HARTRANS 2,"-6.911963,109.126776",Tua,2 - Good
15351527427400000034,PMS,TEGAL,UPT PURWOKERTO,GI 150KV KEBASEN,PHT 150kV BREBES#1,RST,150,ALSTOM,S2DAT,,14,2 - Good,2 - Good,2 - Good,,,,2 - Good,LINE,HARTRANS 2,"-6.911963,109.126776",Normal,2 - Good
15351527427400000035,PMS,TEGAL,UPT PURWOKERTO,GI 150KV KEBASEN,PHT 150kV BREBES#2,RST,150,ALSTOM,S2DAT,,14,2 - Good,2 - Good,2 - Good,,,,2 - Good,LINE,HARTRANS 2,"-6.911963,109.126776",Normal,2 - Good
15351527427400000040,PMS,TEGAL,UPT PURWOKERTO,GI 150KV KEBASEN,PHT 150kV BALAPULANG#2,RST,150,ALSTOM,S2DA,,14,2 - Good,2 - Good,2 - Good,,,,2 - Good,BUS A,HARTRANS 2,"-6.911963,109.126776",Normal,2 - Good
15351527427400000041,PMS,TEGAL,UPT PURWOKERTO,GI 150KV KEBASEN,PHT 150kV BALAPULANG#2,RST,150,ALSTOM,S2DA,,14,2 - Good,2 - Good,2 - Good,,,,2 - Good,BUS B,HARTRANS 2,"-6.911963,109.126776",Normal,2 - Good
15351527427400000042,PMS,TEGAL,UPT PURWOKERTO,GI 150KV KEBASEN,PHT 150kV BREBES#1,RST,150,ALSTOM,S2DA,,14,2 - Good,2 - Good,2 - Good,,,,2 - Good,BUS A,HARTRANS 2,"-6.911963,109.126776",Normal,2 - Good
15351527427400000043,PMS,TEGAL,UPT PURWOKERTO,GI 150KV KEBASEN,PHT 150kV BREBES#1,RST,150,ALSTOM,S2DA,,14,2 - Good,2 - Good,2 - Good,,,,2 - Good,BUS B,HARTRANS 2,"-6.911963,109.126776",Normal,2 - Good
15351527427400000044,PMS,TEGAL,UPT PURWOKERTO,GI 150KV KEBASEN,PHT 150kV BREBES#2,RST,150,ALSTOM,S2DA,,14,2 - Good,2 - Good,2 - Good,,,,2 - Good,BUS A,HARTRANS 2,"-6.911963,109.126776",Normal,2 - Good
15351527427400000045,PMS,TEGAL,UPT PURWOKERTO,GI 150KV KEBASEN,PHT 150kV BREBES#2,RST,150,ALSTOM,S2DA,,14,2 - Good,2 - Good,2 - Good,,,,2 - Good,BUS B,HARTRANS 2,"-6.911963,109.126776",Normal,2 - Good
15351527427400000046,PMS,TEGAL,UPT PURWOKERTO,GI 150KV KEBASEN,PHT 150kV BALAPULANG#1,RST,150,ALSTOM,S2DA,,14,2 - Good,2 - Good,2 - Good,,,,2 - Good,BUS A,HARTRANS 2,"-6.911963,109.126776",Normal,2 - Good
15351527427400000047,PMS,TEGAL,UPT PURWOKERTO,GI 150KV KEBASEN,PHT 150kV BALAPULANG#1,RST,150,ALSTOM,S2DA,,14,2 - Good,2 - Good,2 - Good,,,,2 - Good,BUS B,HARTRANS 2,"-6.911963,109.126776",Normal,2 - Good
15351527427400000048,PMS,TEGAL,UPT PURWOKERTO,GI 150KV KEBASEN,PHT 150kV TARUB#1,RST,150,ALSTOM,S2DA,,14,2 - Good,2 - Good,2 - Good,,,,2 - Good,BUS A,HARTRANS 2,"-6.911963,109.126776",Normal,2 - Good
15351527427400000049,PMS,TEGAL,UPT PURWOKERTO,GI 150KV KEBASEN,PHT 150kV TARUB#1,RST,150,ALSTOM,S2DA,,14,2 - Good,2 - Good,2 - Good,,,,2 - Good,BUS B,HARTRANS 2,"-6.911963,109.126776",Normal,2 - Good
15351527427400000052,PMS,TEGAL,UPT PURWOKERTO,GI 150KV KEBASEN,PHT 150kV TARUB#1,RST,150,ALSTOM,S2DAT,,14,2 - Good,2 - Good,2 - Good,,,,2 - Good,LINE,HARTRANS 2,"-6.911963,109.126776",Normal,2 - Good
15351527427400000055,PMS,TEGAL,UPT PURWOKERTO,GI 150KV KEBASEN,PHT 150kV TARUB#2,RST,150,ALSTOM,S2DAT,,14,2 - Good,2 - Good,2 - Good,,,,2 - Good,LINE,HARTRANS 2,"-6.911963,109.126776",Normal,2 - Good
15351527427400000056,PMS,TEGAL,UPT PURWOKERTO,GI 150KV KEBASEN,PHT 150kV TARUB#2,RST,150,ALSTOM,S2DA,,14,2 - Good,2 - Good,2 - Good,,,,2 - Good,BUS A,HARTRANS 2,"-6.911963,109.126776",Normal,2 - Good
15351527427400000057,PMS,TEGAL,UPT PURWOKERTO,GI 150KV KEBASEN,PHT 150kV TARUB#2,RST,150,ALSTOM,S2DA,,14,2 - Good,2 - Good,2 - Good,,,,2 - Good,BUS B,HARTRANS 2,"-6.911963,109.126776",Normal,2 - Good
15351527427400000058,PMS,TEGAL,UPT PURWOKERTO,GI 150KV KEBASEN,PHT 150kV BALAPULANG#2,RST,150,ALSTOM,S2DAT,,14,2 - Good,2 - Good,2 - Good,,,,2 - Good,LINE,HARTRANS 2,"-6.911963,109.126776",Normal,2 - Good
15351527427400000064,PMS,TEGAL,UPT PURWOKERTO,GI 150KV KEBASEN,PHT 150kV BALAPULANG#1,RST,150,ALSTOM,S2DAT,,14,2 - Good,2 - Good,2 - Good,,,,2 - Good,LINE,HARTRANS 2,"-6.911963,109.126776",Normal,2 - Good
15351527427400000116,PMS,TEGAL,UPT PURWOKERTO,GI 150KV KEBASEN,KOPEL BUS 150kV,RST,150,ALSTOM,S2DA,,14,2 - Good,2 - Good,2 - Good,,,,2 - Good,BUS A,HARTRANS 2,"-6.911963,109.126776",Normal,2 - Good
15351527427400000117,PMS,TEGAL,UPT PURWOKERTO,GI 150KV KEBASEN,KOPEL BUS 150kV,RST,150,ALSTOM,S2DA,,14,2 - Good,2 - Good,2 - Good,,,,2 - Good,BUS B,HARTRANS 2,"-6.911963,109.126776",Normal,2 - Good
15351527427400000124,PMS,TEGAL,UPT PURWOKERTO,GI 150KV KEBASEN,TRF#2 150/22kV,RST,150,GE,S2DA,,7,2 - Good,2 - Good,2 - Good,,,,2 - Good,BUS A,HARTRANS 2,"-6.911963,109.126776",Normal,2 - Good
15351527427400000125,PMS,TEGAL,UPT PURWOKERTO,GI 150KV KEBASEN,TRF#2 150/22kV,RST,150,GE,S2DA,,7,2 - Good,2 - Good,2 - Good,,,,2 - Good,BUS B,HARTRANS 2,"-6.911963,109.126776",Normal,2 - Good
15316129329300000003,PMS,WONOSOBO,UPT PURWOKERTO,GI 150KV KEBUMEN,TRF#1 150/20kV,RST,150,MESA GATICA,SGC-170/1600,,31,2 - Good,2 - Good,2 - Good,,,,2 - Good,BUS A,HARTRANS 2,"-7.735328,109.726588",Sangat Tua,2 - Good
15316129329300000004,PMS,WONOSOBO,UPT PURWOKERTO,GI 150KV KEBUMEN,PHT 150kV GOMBONG#1,RST,150,MESA GATICA,SGC-170/1600,,31,2 - Good,2 - Good,2 - Good,,,,2 - Good,BUS A,HARTRANS 2,"-7.735328,109.726588",Sangat Tua,2 - Good
15316129329300000005,PMS,WONOSOBO,UPT PURWOKERTO,GI 150KV KEBUMEN,PHT 150kV GOMBONG#1,RST,150,MESA GATICA,SGCT-170/1600,,31,2 - Good,2 - Good,2 - Good,,,,2 - Good,LINE,HARTRANS 2,"-7.735328,109.726588",Sangat Tua,2 - Good
15316129329300000006,PMS,WONOSOBO,UPT PURWOKERTO,GI 150KV KEBUMEN,PHT 150kV PURWOREJO#1,RST,150,MESA GATICA,SGCT-170/1600,,31,2 - Good,2 - Good,2 - Good,,,,2 - Good,BUS A,HARTRANS 2,"-7.735328,109.726588",Sangat Tua,2 - Good
15316129329300000007,PMS,WONOSOBO,UPT PURWOKERTO,GI 150KV KEBUMEN,PHT 150kV PURWOREJO#1,RST,150,MESA GATICA,SGCT-170/1600,,31,2 - Good,2 - Good,2 - Good,,,,2 - Good,LINE,HARTRANS 2,"-7.735328,109.726588",Sangat Tua,2 - Good
15351529329300000001,PMS,WONOSOBO,UPT PURWOKERTO,GI 150KV KEBUMEN,PHT 150kV PURWOREJO#1,RST,150,GE,S2DA,,7,2 - Good,2 - Good,2 - Good,,,,2 - Good,BUS B,HARTRANS 2,"-7.735328,109.726588",Normal,2 - Good
15351529329300000002,PMS,WONOSOBO,UPT PURWOKERTO,GI 150KV KEBUMEN,TRF#1 150/20kV,RST,150,GE,S2DA,,7,2 - Good,2 - Good,2 - Good,,,,2 - Good,BUS B,HARTRANS 2,"-7.735328,109.726588",Normal,2 - Good
15351529329300000003,PMS,WONOSOBO,UPT PURWOKERTO,GI 150KV KEBUMEN,TRF#2 150/22kV,RST,150,GE,S2DA,,7,2 - Good,2 - Good,2 - Good,,,,2 - Good,BUS B,HARTRANS 2,"-7.735328,109.726588",Normal,2 - Good
15351529329300000004,PMS,WONOSOBO,UPT PURWOKERTO,GI 150KV KEBUMEN,TRF#3 150/20kV,RST,150,GE,S2DA,,7,2 - Good,2 - Good,2 - Good,,,,2 - Good,BUS B,HARTRANS 2,"-7.735328,109.726588",Normal,2 - Good
15351529329300000005,PMS,WONOSOBO,UPT PURWOKERTO,GI 150KV KEBUMEN,PHT 150kV GOMBONG#1,RST,150,GE,S2DA,,7,2 - Good,2 - Good,2 - Good,,,,2 - Good,BUS B,HARTRANS 2,"-7.735328,109.726588",Normal,2 - Good
15351529329300000006,PMS,WONOSOBO,UPT PURWOKERTO,GI 150KV KEBUMEN,PHT 150kV GOMBONG#2,RST,150,GE,S2DA,,7,2 - Good,2 - Good,2 - Good,,,,2 - Good,BUS A,HARTRANS 2,"-7.735328,109.726588",Normal,2 - Good
15351529329300000007,PMS,WONOSOBO,UPT PURWOKERTO,GI 150KV KEBUMEN,PHT 150kV GOMBONG#2,RST,150,GE,S2DA,,7,2 - Good,2 - Good,2 - Good,,,,2 - Good,BUS B,HARTRANS 2,"-7.735328,109.726588",Normal,2 - Good
15351529329300000008,PMS,WONOSOBO,UPT PURWOKERTO,GI 150KV KEBUMEN,PHT 150kV PURWOREJO#2,RST,150,GE,S2DA,,7,2 - Good,2 - Good,2 - Good,,,,2 - Good,BUS A,HARTRANS 2,"-7.735328,109.726588",Normal,2 - Good
15351529329300000009,PMS,WONOSOBO,UPT PURWOKERTO,GI 150KV KEBUMEN,PHT 150kV PURWOREJO#2,RST,150,GE,S2DA,,7,2 - Good,2 - Good,2 - Good,,,,2 - Good,BUS B,HARTRANS 2,"-7.735328,109.726588",Normal,2 - Good
15351529329300000010,PMS,WONOSOBO,UPT PURWOKERTO,GI 150KV KEBUMEN,PHT 150kV GOMBONG#2,RST,150,GE,S2DAT,,7,2 - Good,2 - Good,2 - Good,,,,2 - Good,LINE,HARTRANS 2,"-7.735328,109.726588",Normal,2 - Good
15351529329300000011,PMS,WONOSOBO,UPT PURWOKERTO,GI 150KV KEBUMEN,PHT 150kV PURWOREJO#2,RST,150,GE,S2DAT,,7,2 - Good,2 - Good,2 - Good,,,,2 - Good,LINE,HARTRANS 2,"-7.735328,109.726588",Normal,2 - Good
15351529329300000012,PMS,WONOSOBO,UPT PURWOKERTO,GI 150KV KEBUMEN,KOPEL BUS 150kV,RST,150,GE,S2DA,,7,2 - Good,2 - Good,2 - Good,,,,2 - Good,BUS A,HARTRANS 2,"-7.735328,109.726588",Normal,2 - Good
15351529329300000013,PMS,WONOSOBO,UPT PURWOKERTO,GI 150KV KEBUMEN,KOPEL BUS 150kV,RST,150,GE,S2DA,,7,2 - Good,2 - Good,2 - Good,,,,2 - Good,BUS B,HARTRANS 2,"-7.735328,109.726588",Normal,2 - Good
15351529329300000014,PMS,WONOSOBO,UPT PURWOKERTO,GI 150KV KEBUMEN,TRF#3 150/20kV,RST,150,SIEMENS,3DN1170-0FT40-5AC,,2,2 - Good,2 - Good,2 - Good,,,,2 - Good,BUS A,HARTRANS 2,"-7.735328,109.726588",Normal,2 - Good
15351529329300000031,PMS,WONOSOBO,UPT PURWOKERTO,GI 150KV KEBUMEN,TRF#2 150/22kV,RST,150,GE,S2DA,,7,2 - Good,2 - Good,2 - Good,,,,2 - Good,BUS A,HARTRANS 2,"-7.735328,109.726588",Normal,2 - Good
15316135635600000001,PMS,PURWOKERTO,UPT PURWOKERTO,GI 150KV KESUGIHAN,PHT 150kV SEMEN NUSANTARA,RST,150,COELME,CBD,,17,2 - Good,2 - Good,2 - Good,,,,2 - Good,BUS A,HARTRANS 2,"-7.580911,109.133993",Tua,2 - Good
15316135635600000002,PMS,PURWOKERTO,UPT PURWOKERTO,GI 150KV KESUGIHAN,PHT 150kV SEMEN NUSANTARA,RST,150,COELME,CBD,,17,2 - Good,2 - Good,2 - Good,,,,2 - Good,BUS B,HARTRANS 2,"-7.580911,109.133993",Tua,2 - Good
15316135635600000004,PMS,PURWOKERTO,UPT PURWOKERTO,GI 150KV KESUGIHAN,PHT 150kV SEMEN NUSANTARA,RST,150,COELME,CBD-E,,17,2 - Good,2 - Good,2 - Good,,,,2 - Good,LINE,HARTRANS 2,"-7.580911,109.133993",Tua,2 - Good
15351535635600000010,PMS,PURWOKERTO,UPT PURWOKERTO,GI 150KV KESUGIHAN,PHT 150kV LOMANIS,RST,150,COELME,CBD,,17,2 - Good,2 - Good,2 - Good,,,,2 - Good,BUS A,HARTRANS 2,"-7.580911,109.133993",Tua,2 - Good
15351535635600000011,PMS,PURWOKERTO,UPT PURWOKERTO,GI 150KV KESUGIHAN,PHT 150kV LOMANIS,RST,150,COELME,CBD,,17,2 - Good,2 - Good,2 - Good,,,,2 - Good,BUS B,HARTRANS 2,"-7.580911,109.133993",Tua,2 - Good
